timestamp_end,power_watts_end,kettle_watts_end,kettle_on_true,kettle_on_prob,kettle_on_pred,decision_threshold
2013-03-22 06:00:00,306.6283875,1.0,0,0.39104294776916504,0,0.7
2013-03-22 07:00:00,585.1812134,87.687164,0,0.2811475992202759,0,0.7
2013-03-22 08:00:00,462.3167725,1.0,0,0.5364147424697876,0,0.7
2013-03-22 09:00:00,554.8972168,104.38113,0,0.6339815855026245,0,0.7
2013-03-22 10:00:00,414.8942871,1.0,0,0.5694076418876648,0,0.7
2013-03-22 11:00:00,477.495636,87.073784,0,0.541989803314209,0,0.7
2013-03-22 12:00:00,275.4527893,1.0,0,0.41454803943634033,0,0.7
2013-03-22 13:00:00,239.3304443,1.0,0,0.292716920375824,0,0.7
2013-03-22 14:00:00,211.4208679,1.0,0,0.3016238808631897,0,0.7
2013-03-22 15:00:00,258.4607239,1.0,0,0.31050926446914673,0,0.7
2013-03-22 16:00:00,452.5275269,77.70192,0,0.3270680606365204,0,0.7
2013-03-22 17:00:00,545.5837402,1.0,0,0.3713524639606476,0,0.7
2013-03-22 18:00:00,1600.585571,118.09002,0,0.44317716360092163,0,0.7
2013-03-22 19:00:00,591.1517334,1.0077369,0,0.6408061385154724,0,0.7
2013-03-22 20:00:00,400.1055298,1.0,0,0.6501481533050537,0,0.7
2013-03-22 21:00:00,560.8878784,1.0074074,0,0.6879979372024536,0,0.7
2013-03-22 22:00:00,485.8013916,1.0,0,0.6000911593437195,0,0.7
2013-03-22 23:00:00,309.9350891,1.0076923,0,0.5629445910453796,0,0.7
2013-03-23 00:00:00,237.3170776,1.0076629,0,0.2984822392463684,0,0.7
2013-03-23 01:00:00,184.9806061,1.0,0,0.30558785796165466,0,0.7
2013-03-23 02:00:00,197.1989594,1.0,0,0.18661153316497803,0,0.7
2013-03-23 03:00:00,191.5482788,1.0,0,0.2270129770040512,0,0.7
2013-03-23 04:00:00,199.7873077,1.0,0,0.19248270988464355,0,0.7
2013-03-23 05:00:00,204.5667877,1.0,0,0.2818368971347809,0,0.7
2013-03-23 06:00:00,237.3412628,1.0,0,0.18942023813724518,0,0.7
2013-03-23 07:00:00,422.199646,90.40883,0,0.21467337012290955,0,0.7
2013-03-23 08:00:00,544.6942139,1.0,0,0.2965937852859497,0,0.7
2013-03-23 09:00:00,281.1754456,1.0,0,0.5555379986763,0,0.7
2013-03-23 10:00:00,221.9357605,1.0038462,0,0.4599631428718567,0,0.7
2013-03-23 11:00:00,265.3590088,1.0039448,0,0.4928968548774719,0,0.7
2013-03-23 12:00:00,241.9683075,1.0,0,0.5053551197052002,0,0.7
2013-03-23 13:00:00,233.6000061,1.0,0,0.5617535710334778,0,0.7
2013-03-23 14:00:00,221.3726196,1.0,0,0.44911083579063416,0,0.7
2013-03-23 15:00:00,242.2189636,1.0,0,0.3857475519180298,0,0.7
2013-03-23 16:00:00,401.7789612,147.89433,0,0.3978251814842224,0,0.7
2013-03-23 17:00:00,701.8652954,1.0,0,0.5327045917510986,0,0.7
2013-03-23 18:00:00,562.4100342,1.0076776,0,0.6715149879455566,0,0.7
2013-03-23 19:00:00,1181.510254,1.0,0,0.7775304317474365,1,0.7
2013-03-23 20:00:00,591.1010742,1.0039062,0,0.7634353637695312,1,0.7
2013-03-23 21:00:00,445.6572876,1.0,0,0.7628188729286194,1,0.7
2013-03-23 22:00:00,293.7341614,1.0,0,0.7083432674407959,1,0.7
2013-03-23 23:00:00,210.649826,1.0076923,0,0.6201369762420654,0,0.7
2013-03-24 00:00:00,227.1989594,1.0,0,0.6480686664581299,0,0.7
2013-03-24 01:00:00,206.901886,1.0,0,0.6011204123497009,0,0.7
2013-03-24 02:00:00,178.7333374,1.0,0,0.5365582704544067,0,0.7
2013-03-24 03:00:00,206.8945618,1.0,0,0.5254918932914734,0,0.7
2013-03-24 04:00:00,181.4227448,1.0,0,0.4723750650882721,0,0.7
2013-03-24 05:00:00,193.133667,1.0,0,0.47587525844573975,0,0.7
2013-03-24 06:00:00,235.6300659,1.0,0,0.48156309127807617,0,0.7
2013-03-24 07:00:00,298.5445251,41.80192,0,0.4417743682861328,0,0.7
2013-03-24 08:00:00,488.8719788,32.69423,0,0.3773868680000305,0,0.7
2013-03-24 09:00:00,677.4006958,49.84542,0,0.48493531346321106,0,0.7
2013-03-24 10:00:00,248.8441772,1.0076629,0,0.6339988112449646,0,0.7
2013-03-24 11:00:00,349.7269592,81.35328,0,0.6898142099380493,0,0.7
2013-03-24 12:00:00,804.3533325,105.515564,0,0.6510574221611023,0,0.7
2013-03-24 13:00:00,312.2539063,1.0,0,0.6781438589096069,0,0.7
2013-03-24 14:00:00,1097.113281,1.0,0,0.6925135254859924,0,0.7
2013-03-24 15:00:00,724.6029053,1.0,0,0.6721076369285583,0,0.7
2013-03-24 16:00:00,308.2733459,0.9980806,0,0.5731568336486816,0,0.7
2013-03-24 17:00:00,340.3782043,1.0,0,0.6605141162872314,0,0.7
2013-03-24 18:00:00,543.6859131,1.0,0,0.7581349015235901,1,0.7
2013-03-24 19:00:00,453.29776,1.0,0,0.6337078213691711,0,0.7
2013-03-24 20:00:00,392.0445251,1.0,0,0.5587692856788635,0,0.7
2013-03-24 21:00:00,563.1333618,1.0,0,0.4088461101055145,0,0.7
2013-03-24 22:00:00,600.2889404,1.0,0,0.43274155259132385,0,0.7
2013-03-24 23:00:00,842.2543335,1.0,0,0.2962278127670288,0,0.7
2013-03-25 00:00:00,838.3460083,1.0038388,0,0.5209047794342041,0,0.7
2013-03-25 01:00:00,213.4559326,1.0,0,0.5801659226417542,0,0.7
2013-03-25 02:00:00,180.7589111,1.0,0,0.6311933398246765,0,0.7
2013-03-25 03:00:00,173.8969574,1.0,0,0.5457087159156799,0,0.7
2013-03-25 04:00:00,207.4080963,1.0,0,0.6209207773208618,0,0.7
2013-03-25 05:00:00,202.210434,1.0,0,0.6469308733940125,0,0.7
2013-03-25 06:00:00,317.1730957,1.0,0,0.6801425218582153,0,0.7
2013-03-25 07:00:00,461.95578,70.093864,0,0.6188209056854248,0,0.7
2013-03-25 08:00:00,565.2254639,84.71892,0,0.7083917260169983,1,0.7
2013-03-25 09:00:00,427.5925293,1.0071943,0,0.7892535924911499,1,0.7
2013-03-25 10:00:00,351.8818359,114.440384,0,0.8502985239028931,1,0.7
2013-03-25 11:00:00,334.8512878,1.0,0,0.7810876369476318,1,0.7
2013-03-25 12:00:00,248.3614502,1.0,0,0.7338033318519592,1,0.7
2013-03-25 13:00:00,231.9532013,1.0,0,0.763435423374176,1,0.7
2013-03-25 14:00:00,218.4672394,1.0,0,0.7282572388648987,1,0.7
2013-03-25 15:00:00,292.3506165,1.0078895,0,0.6333781480789185,0,0.7
2013-03-25 16:00:00,842.140625,146.10516,0,0.4988638460636139,0,0.7
2013-03-25 17:00:00,650.2640991,1.0,0,0.724729597568512,1,0.7
2013-03-25 18:00:00,835.2106934,1.0,0,0.7845715880393982,1,0.7
2013-03-25 19:00:00,517.6342773,1.0,0,0.7858149409294128,1,0.7
2013-03-25 20:00:00,507.8431091,1.0,0,0.7262437343597412,1,0.7
2013-03-25 21:00:00,420.171875,1.0,0,0.7375442981719971,1,0.7
2013-03-25 22:00:00,651.8662109,1.0037524,0,0.6577143669128418,0,0.7
2013-03-25 23:00:00,185.4335022,1.0038241,0,0.6337626576423645,0,0.7
2013-03-26 00:00:00,194.10672,1.0,0,0.5625131726264954,0,0.7
2013-03-26 01:00:00,184.0907593,1.0,0,0.615893542766571,0,0.7
2013-03-26 02:00:00,192.9777069,1.0,0,0.5137937068939209,0,0.7
2013-03-26 03:00:00,185.3361969,1.0,0,0.5132337212562561,0,0.7
2013-03-26 04:00:00,189.9778595,1.0,0,0.45185476541519165,0,0.7
2013-03-26 05:00:00,166.0355377,1.0,0,0.5323711633682251,0,0.7
2013-03-26 06:00:00,237.4283295,1.0,0,0.5009863376617432,0,0.7
2013-03-26 07:00:00,966.7657471,158.6855,0,0.4799281656742096,0,0.7
2013-03-26 08:00:00,332.165802,1.0038685,0,0.8503934144973755,1,0.7
2013-03-26 09:00:00,311.5603333,1.0,0,0.8730306029319763,1,0.7
2013-03-26 10:00:00,261.5378113,1.0038314,0,0.8871455788612366,1,0.7
2013-03-26 11:00:00,451.0654907,123.62235,0,0.9066211581230164,1,0.7
2013-03-26 12:00:00,275.2706604,57.113243,0,0.9132483005523682,1,0.7
2013-03-26 13:00:00,512.9188843,88.85521,0,0.9089241623878479,1,0.7
2013-03-26 14:00:00,399.7666626,1.0,0,0.8865274786949158,1,0.7
2013-03-26 15:00:00,1133.324829,1.0,0,0.8774606585502625,1,0.7
2013-03-26 16:00:00,726.0321045,1.0038462,0,0.9401591420173645,1,0.7
2013-03-26 17:00:00,722.1260986,119.97769,0,0.9439108371734619,1,0.7
2013-03-26 18:00:00,760.5214233,1.0,0,0.9469683766365051,1,0.7
2013-03-26 19:00:00,501.5843506,1.0,0,0.9245373606681824,1,0.7
2013-03-26 20:00:00,667.8918457,62.953007,0,0.9327230453491211,1,0.7
2013-03-26 21:00:00,535.2062378,1.0,0,0.8796433806419373,1,0.7
2013-03-26 22:00:00,789.6190186,1.0,0,0.8655209541320801,1,0.7
2013-03-26 23:00:00,789.3369141,1.0,0,0.7168278694152832,1,0.7
2013-03-27 00:00:00,407.4595032,1.003861,0,0.7583115100860596,1,0.7
2013-03-27 01:00:00,237.2993011,1.0038241,0,0.6381331086158752,0,0.7
2013-03-27 02:00:00,220.8152008,1.0,0,0.7145381569862366,1,0.7
2013-03-27 03:00:00,206.4429321,1.0038168,0,0.5253664255142212,0,0.7
2013-03-27 04:00:00,218.3514404,1.0038168,0,0.5766985416412354,0,0.7
2013-03-27 05:00:00,204.2796631,1.0,0,0.43709152936935425,0,0.7
2013-03-27 06:00:00,212.0961151,1.0,0,0.49084901809692383,0,0.7
2013-03-27 07:00:00,233.4865265,1.0076336,0,0.2790401577949524,0,0.7
2013-03-27 08:00:00,540.9750366,46.07061,0,0.1564098447561264,0,0.7
2013-03-27 09:00:00,587.3641357,79.44853,0,0.37230002880096436,0,0.7
2013-03-27 10:00:00,429.2297058,1.0072072,0,0.597663164138794,0,0.7
2013-03-27 11:00:00,405.4670105,1.0,0,0.5203027129173279,0,0.7
2013-03-27 12:00:00,410.0,1.0,0,0.5857945680618286,0,0.7
2013-03-27 13:00:00,537.0338135,1.0,0,0.5301160216331482,0,0.7
2013-03-27 14:00:00,371.9746094,1.0,0,0.6472095847129822,0,0.7
2013-03-27 15:00:00,367.5376587,1.0035778,0,0.5457829833030701,0,0.7
2013-03-27 16:00:00,480.3539429,107.3125,0,0.5660831332206726,0,0.7
2013-03-27 17:00:00,1268.006958,77.4072,0,0.6570252776145935,0,0.7
2013-03-27 18:00:00,998.1073608,1.0,0,0.7633813619613647,1,0.7
2013-03-27 19:00:00,408.3902588,1.0,0,0.7549973726272583,1,0.7
2013-03-27 20:00:00,321.8118591,1.0,0,0.7389571666717529,1,0.7
2013-03-27 21:00:00,352.6465454,1.0,0,0.8051285147666931,1,0.7
2013-03-27 22:00:00,529.0,1.0,0,0.7731102108955383,1,0.7
2013-03-27 23:00:00,299.3745728,1.0,0,0.6805756092071533,0,0.7
2013-03-28 00:00:00,184.6842957,1.0,0,0.41592493653297424,0,0.7
2013-03-28 01:00:00,194.2329865,1.0,0,0.4722071588039398,0,0.7
2013-03-28 02:00:00,188.503418,1.0,0,0.4419567584991455,0,0.7
2013-03-28 03:00:00,187.7208099,1.0,0,0.34855836629867554,0,0.7
2013-03-28 04:00:00,198.8172607,1.0,0,0.36207014322280884,0,0.7
2013-03-28 05:00:00,184.7521057,1.0,0,0.3825899362564087,0,0.7
2013-03-28 06:00:00,201.2525177,1.0038168,0,0.32007864117622375,0,0.7
2013-03-28 07:00:00,284.1346741,1.0,0,0.2742967903614044,0,0.7
2013-03-28 08:00:00,806.7785645,108.71346,0,0.32013800740242004,0,0.7
2013-03-28 09:00:00,461.0769348,1.0036631,0,0.7649599313735962,1,0.7
2013-03-28 10:00:00,390.0923157,1.0,0,0.7601134777069092,1,0.7
2013-03-28 11:00:00,444.5166321,1.0,0,0.7343122959136963,1,0.7
2013-03-28 12:00:00,469.1135864,105.87276,0,0.819469690322876,1,0.7
2013-03-28 13:00:00,305.7132874,1.0,0,0.8480176329612732,1,0.7
2013-03-28 14:00:00,368.6568604,1.0,0,0.7683929204940796,1,0.7
2013-03-28 15:00:00,483.8225098,1.0,0,0.6809752583503723,0,0.7
2013-03-28 16:00:00,512.3721313,86.365456,0,0.7656275629997253,1,0.7
2013-03-28 17:00:00,767.6027832,87.20615,0,0.7526109218597412,1,0.7
2013-03-28 18:00:00,778.473877,1.0,0,0.7938745617866516,1,0.7
2013-03-28 19:00:00,568.5925903,1.0,0,0.7258447408676147,1,0.7
2013-03-28 20:00:00,1836.474609,84.34846,0,0.7414838671684265,1,0.7
2013-03-28 21:00:00,779.1531372,1.0,0,0.7584154605865479,1,0.7
2013-03-28 22:00:00,432.2760315,1.0,0,0.8050539493560791,1,0.7
2013-03-28 23:00:00,286.3110657,1.0,0,0.6484118700027466,0,0.7
2013-03-29 00:00:00,242.3834229,1.0,0,0.7454597353935242,1,0.7
2013-03-29 01:00:00,246.0120239,1.0,0,0.5770683288574219,0,0.7
2013-03-29 02:00:00,242.8871765,1.0,0,0.6613475680351257,0,0.7
2013-03-29 03:00:00,243.8634796,1.0036167,0,0.36779138445854187,0,0.7
2013-03-29 04:00:00,242.5085297,1.0,0,0.37812381982803345,0,0.7
2013-03-29 05:00:00,240.0135651,1.0,0,0.147255539894104,0,0.7
2013-03-29 06:00:00,527.3795166,81.24729,0,0.20044264197349548,0,0.7
2013-03-29 07:00:00,431.8820496,57.764706,0,0.21849893033504486,0,0.7
2013-03-29 08:00:00,235.9290466,1.0,0,0.3667834401130676,0,0.7
2013-03-29 09:00:00,214.9932098,1.007767,0,0.13618408143520355,0,0.7
2013-03-29 10:00:00,216.9537659,1.0019493,0,0.2117699533700943,0,0.7
2013-03-29 11:00:00,218.8181763,1.0,0,0.17949676513671875,0,0.7
2013-03-29 12:00:00,255.109024,1.0,0,0.30422472953796387,0,0.7
2013-03-29 13:00:00,229.4363403,1.0,0,0.15260519087314606,0,0.7
2013-03-29 14:00:00,181.0101471,1.0,0,0.24220910668373108,0,0.7
2013-03-29 15:00:00,206.0304565,1.0,0,0.20863984525203705,0,0.7
2013-03-29 16:00:00,181.2148895,1.0,0,0.2874412536621094,0,0.7
2013-03-29 17:00:00,189.2407379,1.0038685,0,0.17298121750354767,0,0.7
2013-03-29 18:00:00,211.889267,1.0,0,0.17903506755828857,0,0.7
2013-03-29 19:00:00,239.776474,1.0,0,0.21649542450904846,0,0.7
2013-03-29 20:00:00,228.1979828,1.0,0,0.15817779302597046,0,0.7
2013-03-29 21:00:00,202.3350067,1.0,0,0.24432913959026337,0,0.7
2013-03-29 22:00:00,188.6917877,1.0,0,0.13572871685028076,0,0.7
2013-03-29 23:00:00,179.085434,1.0,0,0.12092205137014389,0,0.7
2013-03-30 00:00:00,190.2046967,1.0,0,0.09517858922481537,0,0.7
2013-03-30 01:00:00,176.3053741,1.0,0,0.08799438923597336,0,0.7
2013-03-30 02:00:00,186.3943024,1.0,0,0.07726135104894638,0,0.7
2013-03-30 03:00:00,227.1210022,1.0135659,0,0.07354645431041718,0,0.7
2013-03-30 04:00:00,173.6178436,1.0077369,0,0.05782436579465866,0,0.7
2013-03-30 05:00:00,177.7478943,1.0,0,0.05731184035539627,0,0.7
2013-03-30 06:00:00,206.3411713,1.0,0,0.04732811823487282,0,0.7
2013-03-30 07:00:00,231.0521851,1.0038986,0,0.03923287242650986,0,0.7
2013-03-30 08:00:00,188.4873962,1.0,0,0.03590206429362297,0,0.7
2013-03-30 09:00:00,200.5286255,1.0,0,0.036540184170007706,0,0.7
2013-03-30 10:00:00,208.1512604,1.0,0,0.03572637960314751,0,0.7
2013-03-30 11:00:00,192.2302551,1.0,0,0.03421490639448166,0,0.7
2013-03-30 12:00:00,180.7176514,1.0077071,0,0.03542362153530121,0,0.7
2013-03-30 13:00:00,205.8386536,1.0,0,0.03348543494939804,0,0.7
2013-03-30 14:00:00,185.9074097,1.0,0,0.031998004764318466,0,0.7
2013-03-30 15:00:00,190.1647034,1.0038462,0,0.03292683884501457,0,0.7
2013-03-30 16:00:00,180.9815063,1.0,0,0.03254987671971321,0,0.7
2013-03-30 17:00:00,246.959671,1.0077972,0,0.0330672487616539,0,0.7
2013-03-30 18:00:00,202.1902313,1.0,0,0.035063207149505615,0,0.7
2013-03-30 19:00:00,185.3956299,1.0,0,0.03632877394556999,0,0.7
2013-03-30 20:00:00,207.5260468,1.0,0,0.03635435551404953,0,0.7
2013-03-30 21:00:00,179.4215851,1.0,0,0.03364647552371025,0,0.7
2013-03-30 22:00:00,187.5505066,1.0,0,0.03476006165146828,0,0.7
2013-03-30 23:00:00,178.417511,1.0038835,0,0.03239712491631508,0,0.7
2013-03-31 00:00:00,193.764801,1.0038986,0,0.033231351524591446,0,0.7
2013-03-31 01:00:00,176.5656586,1.0,0,0.03238609433174133,0,0.7
2013-03-31 02:00:00,171.9780731,1.0,0,0.0332966186106205,0,0.7
2013-03-31 03:00:00,169.2411499,1.0,0,0.03383838012814522,0,0.7
2013-03-31 04:00:00,196.2144012,1.0,0,0.031821541488170624,0,0.7
2013-03-31 05:00:00,177.7719574,1.0,0,0.03202234208583832,0,0.7
2013-03-31 06:00:00,175.2276611,1.003861,0,0.033287692815065384,0,0.7
2013-03-31 07:00:00,178.9915466,1.0,0,0.033201999962329865,0,0.7
2013-03-31 08:00:00,236.2765656,1.0,0,0.03169400617480278,0,0.7
2013-03-31 09:00:00,237.4189148,1.0,0,0.03249600529670715,0,0.7
2013-03-31 10:00:00,182.8718414,1.0,0,0.03326678276062012,0,0.7
2013-03-31 11:00:00,182.0505829,1.0,0,0.034685924649238586,0,0.7
2013-03-31 12:00:00,197.0437775,1.003876,0,0.031166793778538704,0,0.7
2013-03-31 13:00:00,173.8013458,1.0,0,0.03119518607854843,0,0.7
2013-03-31 14:00:00,177.0336761,1.0,0,0.030918128788471222,0,0.7
2013-03-31 15:00:00,188.1045532,1.0,0,0.030525485053658485,0,0.7
2013-03-31 16:00:00,197.8313599,1.0077071,0,0.029277583584189415,0,0.7
2013-03-31 17:00:00,187.0573425,1.0,0,0.032189447432756424,0,0.7
2013-03-31 18:00:00,177.1655426,1.0,0,0.03104986809194088,0,0.7
2013-03-31 19:00:00,187.4080963,1.0,0,0.032163023948669434,0,0.7
2013-03-31 20:00:00,211.9543915,1.0,0,0.029699988663196564,0,0.7
2013-03-31 21:00:00,174.9662781,1.0,0,0.03061014972627163,0,0.7
2013-03-31 22:00:00,187.3598022,1.0,0,0.03122754953801632,0,0.7
2013-03-31 23:00:00,231.0876923,1.0,0,0.031180499121546745,0,0.7
2013-04-01 00:00:00,170.3327637,1.0,0,0.030643759295344353,0,0.7
2013-04-01 01:00:00,190.0202637,1.0,0,0.03335480019450188,0,0.7
2013-04-01 02:00:00,176.3598022,1.0,0,0.032476525753736496,0,0.7
2013-04-01 03:00:00,175.7026978,1.0,0,0.031423214823007584,0,0.7
2013-04-01 04:00:00,174.9390869,1.0,0,0.031225983053445816,0,0.7
2013-04-01 05:00:00,187.6429749,1.0,0,0.030577952042222023,0,0.7
2013-04-01 06:00:00,178.5042267,1.0,0,0.03210103511810303,0,0.7
2013-04-01 07:00:00,181.0693665,1.0,0,0.031545210629701614,0,0.7
2013-04-01 08:00:00,188.2355957,1.0,0,0.032513320446014404,0,0.7
2013-04-01 09:00:00,181.6615906,1.0077071,0,0.03162084147334099,0,0.7
2013-04-01 10:00:00,197.4186401,1.0,0,0.03034396842122078,0,0.7
2013-04-01 11:00:00,179.8186493,1.0115607,0,0.030803881585597992,0,0.7
2013-04-01 12:00:00,193.4500885,1.0,0,0.03029949963092804,0,0.7
2013-04-01 13:00:00,226.7779694,1.0038986,0,0.030237767845392227,0,0.7
2013-04-01 14:00:00,221.4771576,1.0,0,0.029989419505000114,0,0.7
2013-04-01 15:00:00,234.1302948,1.0038388,0,0.030971722677350044,0,0.7
2013-04-01 16:00:00,209.7208099,1.0,0,0.03125150129199028,0,0.7
2013-04-01 17:00:00,196.9256744,1.0,0,0.030934199690818787,0,0.7
2013-04-01 18:00:00,175.9254303,1.0,0,0.030249547213315964,0,0.7
2013-04-01 19:00:00,203.9338989,1.0,0,0.03028256446123123,0,0.7
2013-04-01 20:00:00,927.2156982,0.99242425,0,0.03039552830159664,0,0.7
2013-04-01 21:00:00,587.8389893,1.0037665,0,0.12960317730903625,0,0.7
2013-04-01 22:00:00,259.6914063,1.0,0,0.16011479496955872,0,0.7
2013-04-01 23:00:00,227.6329956,1.0,0,0.2056526243686676,0,0.7
2013-04-02 00:00:00,241.6363678,1.0,0,0.27685582637786865,0,0.7
2013-04-02 01:00:00,195.3743744,1.0,0,0.34838542342185974,0,0.7
2013-04-02 02:00:00,201.4302521,1.0,0,0.3288396894931793,0,0.7
2013-04-02 03:00:00,218.9579163,1.0,0,0.3289444148540497,0,0.7
2013-04-02 04:00:00,222.9040375,1.0,0,0.4175839126110077,0,0.7
2013-04-02 05:00:00,231.3848724,1.0,0,0.48924240469932556,0,0.7
2013-04-02 06:00:00,360.4696045,54.235405,0,0.41284671425819397,0,0.7
2013-04-02 07:00:00,621.6308594,64.14015,0,0.4927150309085846,0,0.7
2013-04-02 08:00:00,1070.744629,1.0,0,0.7998579144477844,1,0.7
2013-04-02 09:00:00,956.8010254,1.0,0,0.8937348127365112,1,0.7
2013-04-02 10:00:00,257.3153381,1.0,0,0.885382890701294,1,0.7
2013-04-02 11:00:00,478.9338989,71.172745,0,0.9082088470458984,1,0.7
2013-04-02 12:00:00,574.8848877,1.0038241,0,0.8980892300605774,1,0.7
2013-04-02 13:00:00,1224.270752,1.0038685,0,0.9033315777778625,1,0.7
2013-04-02 14:00:00,414.975769,1.0,0,0.8941710591316223,1,0.7
2013-04-02 15:00:00,258.8296509,1.0038314,0,0.8663305640220642,1,0.7
2013-04-02 16:00:00,646.2147827,113.67626,0,0.8835432529449463,1,0.7
2013-04-02 17:00:00,556.409729,91.667915,0,0.895435631275177,1,0.7
2013-04-02 18:00:00,652.8825684,156.69022,0,0.8056609630584717,1,0.7
2013-04-02 19:00:00,688.7530518,1.0,0,0.7508015036582947,1,0.7
2013-04-02 20:00:00,627.5129395,1.0072595,0,0.6166127920150757,0,0.7
2013-04-02 21:00:00,563.715271,1.0,0,0.5307167768478394,0,0.7
2013-04-02 22:00:00,348.2913818,1.003643,0,0.26006177067756653,0,0.7
2013-04-02 23:00:00,311.318573,1.0,0,0.28454500436782837,0,0.7
2013-04-03 00:00:00,169.1054382,1.0,0,0.20326265692710876,0,0.7
2013-04-03 01:00:00,168.446701,1.0076336,0,0.2575438320636749,0,0.7
2013-04-03 02:00:00,181.0760193,1.0,0,0.2237400859594345,0,0.7
2013-04-03 03:00:00,204.3170319,1.0,0,0.2276315987110138,0,0.7
2013-04-03 04:00:00,180.2873993,1.0,0,0.22309815883636475,0,0.7
2013-04-03 05:00:00,203.2953033,1.0,0,0.22192198038101196,0,0.7
2013-04-03 06:00:00,212.8050385,1.0,0,0.19767749309539795,0,0.7
2013-04-03 07:00:00,442.4553223,112.429115,0,0.2140355110168457,0,0.7
2013-04-03 08:00:00,510.096283,1.0,0,0.37060555815696716,0,0.7
2013-04-03 09:00:00,381.2554932,1.0,0,0.423560231924057,0,0.7
2013-04-03 10:00:00,1085.182617,90.70758,0,0.5039092302322388,0,0.7
2013-04-03 11:00:00,860.81604,1.0036167,0,0.4379335045814514,0,0.7
2013-04-03 12:00:00,719.7185059,141.05673,0,0.5249794721603394,0,0.7
2013-04-03 13:00:00,607.4827271,52.57371,0,0.438534140586853,0,0.7
2013-04-03 14:00:00,513.6239014,1.0,0,0.4658243954181671,0,0.7
2013-04-03 15:00:00,547.7841187,1.0070796,0,0.44622087478637695,0,0.7
2013-04-03 16:00:00,747.4440308,137.09584,0,0.3587409257888794,0,0.7
2013-04-03 17:00:00,985.9661255,124.390656,0,0.39688992500305176,0,0.7
2013-04-03 18:00:00,2371.422607,5.61753,0,0.4130420386791229,0,0.7
2013-04-03 19:00:00,873.140625,1.0,0,0.6507742404937744,0,0.7
2013-04-03 20:00:00,530.0819092,1.0,0,0.617027997970581,0,0.7
2013-04-03 21:00:00,772.9854126,1.003891,0,0.5497556924819946,0,0.7
2013-04-03 22:00:00,933.8641968,1.0,0,0.3368833363056183,0,0.7
2013-04-03 23:00:00,167.251297,1.0,0,0.2870993912220001,0,0.7
2013-04-04 00:00:00,191.0559387,1.0,0,0.2615175247192383,0,0.7
2013-04-04 01:00:00,168.0086365,1.0,0,0.15928532183170319,0,0.7
2013-04-04 02:00:00,184.0823364,1.0,0,0.16852450370788574,0,0.7
2013-04-04 03:00:00,167.0630341,1.0038388,0,0.18135613203048706,0,0.7
2013-04-04 04:00:00,165.4064026,1.0,0,0.12412627786397934,0,0.7
2013-04-04 05:00:00,228.8327637,1.0039139,0,0.09455452859401703,0,0.7
2013-04-04 06:00:00,207.4401398,1.0,0,0.13171987235546112,0,0.7
2013-04-04 07:00:00,461.8362427,122.44071,0,0.13814659416675568,0,0.7
2013-04-04 08:00:00,712.1655273,1.0,0,0.27378228306770325,0,0.7
2013-04-04 09:00:00,359.4338074,1.0072072,0,0.5247030854225159,0,0.7
2013-04-04 10:00:00,367.394043,1.0,0,0.6307149529457092,0,0.7
2013-04-04 11:00:00,586.9529419,82.35432,0,0.617831289768219,0,0.7
2013-04-04 12:00:00,759.0498047,99.54513,0,0.5758576989173889,0,0.7
2013-04-04 13:00:00,645.5652466,1.0,0,0.6837421655654907,0,0.7
2013-04-04 14:00:00,405.293396,1.0035971,0,0.6651853322982788,0,0.7
2013-04-04 15:00:00,392.0939026,1.003795,0,0.6424511671066284,0,0.7
2013-04-04 16:00:00,703.257019,1.0,0,0.5716844797134399,0,0.7
2013-04-04 17:00:00,754.324707,83.4425,0,0.7370342016220093,1,0.7
2013-04-04 18:00:00,469.9094238,1.0,0,0.637572169303894,0,0.7
2013-04-04 19:00:00,575.550293,1.0,0,0.836445152759552,1,0.7
2013-04-04 20:00:00,510.4477844,1.0,0,0.7882004976272583,1,0.7
2013-04-04 21:00:00,291.2957764,1.0,0,0.7752736806869507,1,0.7
2013-04-04 22:00:00,219.8617096,1.0076776,0,0.6985089778900146,0,0.7
2013-04-04 23:00:00,229.1095581,1.0,0,0.45812129974365234,0,0.7
2013-04-05 00:00:00,182.2391663,1.0038314,0,0.4638063311576843,0,0.7
2013-04-05 01:00:00,221.1166382,1.0,0,0.42555320262908936,0,0.7
2013-04-05 02:00:00,196.3373108,1.0,0,0.4069516658782959,0,0.7
2013-04-05 03:00:00,188.827652,1.0,0,0.3339003622531891,0,0.7
2013-04-05 04:00:00,303.6027222,1.0,0,0.33048224449157715,0,0.7
2013-04-05 05:00:00,465.3259888,1.0076923,0,0.23779340088367462,0,0.7
2013-04-05 06:00:00,508.3373413,1.0,0,0.4739278554916382,0,0.7
2013-04-05 07:00:00,567.2727051,91.50995,0,0.46202200651168823,0,0.7
2013-04-05 08:00:00,474.2919617,51.967625,0,0.6044020056724548,0,0.7
2013-04-05 09:00:00,370.8541565,1.0,0,0.44481927156448364,0,0.7
2013-04-05 10:00:00,434.0456848,1.0,0,0.5746600031852722,0,0.7
2013-04-05 11:00:00,576.0180054,205.68115,0,0.46636202931404114,0,0.7
2013-04-05 12:00:00,417.9895325,57.049004,1,0.5673643946647644,0,0.7
2013-04-05 13:00:00,397.1234741,1.0,1,0.42370525002479553,0,0.7
2013-04-05 14:00:00,437.803833,1.0,1,0.494148850440979,0,0.7
