index,power_watts,kettle_watts
2013-04-04 08:00:00+00:00,712.1655273,1
2013-04-04 09:00:00+00:00,359.4338074,1.0072072
2013-04-04 10:00:00+00:00,367.394043,1
2013-04-04 11:00:00+00:00,586.9529419,82.35432
2013-04-04 12:00:00+00:00,759.0498047,99.54513
2013-04-04 13:00:00+00:00,645.5652466,1
2013-04-04 14:00:00+00:00,405.293396,1.0035971
2013-04-04 15:00:00+00:00,392.0939026,1.003795
2013-04-04 16:00:00+00:00,703.257019,1
2013-04-04 17:00:00+00:00,754.324707,83.4425
2013-04-04 18:00:00+00:00,469.9094238,1
2013-04-04 19:00:00+00:00,575.550293,1
2013-04-04 20:00:00+00:00,510.4477844,1
2013-04-04 21:00:00+00:00,291.2957764,1
2013-04-04 22:00:00+00:00,219.8617096,1.0076776
2013-04-04 23:00:00+00:00,229.1095581,1
2013-04-05 00:00:00+00:00,182.2391663,1.0038314
2013-04-05 01:00:00+00:00,221.1166382,1
2013-04-05 02:00:00+00:00,196.3373108,1
2013-04-05 03:00:00+00:00,188.827652,1
2013-04-05 04:00:00+00:00,303.6027222,1
2013-04-05 05:00:00+00:00,465.3259888,1.0076923
2013-04-05 06:00:00+00:00,508.3373413,1
2013-04-05 07:00:00+00:00,567.2727051,91.50995
2013-04-05 08:00:00+00:00,474.2919617,51.967625
2013-04-05 09:00:00+00:00,370.8541565,1
2013-04-05 10:00:00+00:00,434.0456848,1
2013-04-05 11:00:00+00:00,576.0180054,205.68115
2013-04-05 12:00:00+00:00,417.9895325,57.049004
2013-04-05 13:00:00+00:00,397.1234741,1
2013-04-05 14:00:00+00:00,437.803833,1
2013-04-05 15:00:00+00:00,370.7150574,1
2013-04-05 16:00:00+00:00,506.0881958,83.568016
2013-04-05 17:00:00+00:00,294.3079529,1.0076776
2013-04-05 18:00:00+00:00,972.128418,1
2013-04-05 19:00:00+00:00,759.7620239,1
2013-04-05 20:00:00+00:00,466.6349487,1
2013-04-05 21:00:00+00:00,705.0796509,1
2013-04-05 22:00:00+00:00,537.5706787,1
2013-04-05 23:00:00+00:00,733.3070068,1
2013-04-06 00:00:00+00:00,169.7377625,1
2013-04-06 01:00:00+00:00,179.1328735,1
2013-04-06 02:00:00+00:00,206.5595856,1
2013-04-06 03:00:00+00:00,166.4344788,1
2013-04-06 04:00:00+00:00,220.8108978,1
2013-04-06 05:00:00+00:00,228.8000031,1
2013-04-06 06:00:00+00:00,166.1016998,1
2013-04-06 07:00:00+00:00,201.0406036,1
2013-04-06 08:00:00+00:00,446.7113342,149.19498
2013-04-06 09:00:00+00:00,377.8677368,1
2013-04-06 10:00:00+00:00,550.9981689,0.9978678
2013-04-06 11:00:00+00:00,228.4642181,1.007752
2013-04-06 12:00:00+00:00,240.3139343,1
2013-04-06 13:00:00+00:00,215.9407654,1.0114722
2013-04-06 14:00:00+00:00,375.0106506,73.21346
2013-04-06 15:00:00+00:00,264.7964172,1
2013-04-06 16:00:00+00:00,411.3166504,54.252407
2013-04-06 17:00:00+00:00,424.8556213,1.0038536
2013-04-06 18:00:00+00:00,266.6851196,1
2013-04-06 19:00:00+00:00,567.4325562,1.0039062
2013-04-06 20:00:00+00:00,503.2904358,1
2013-04-06 21:00:00+00:00,430.2714539,1.0077369
2013-04-06 22:00:00+00:00,255.0470428,1
2013-04-06 23:00:00+00:00,188.4506073,1
2013-04-07 00:00:00+00:00,195.3817902,1
2013-04-07 01:00:00+00:00,210.744751,1
2013-04-07 02:00:00+00:00,179.9564514,1.0076923
2013-04-07 03:00:00+00:00,197.0017242,1
2013-04-07 04:00:00+00:00,185.3230286,1
2013-04-07 05:00:00+00:00,247.7688293,1
2013-04-07 06:00:00+00:00,223.4048462,1.0076923
2013-04-07 07:00:00+00:00,410.2052612,105.46911
2013-04-07 08:00:00+00:00,316.0851135,0.9980769
2013-04-07 09:00:00+00:00,406.834259,86.19536
2013-04-07 10:00:00+00:00,260.3758545,1
2013-04-07 11:00:00+00:00,255.0401459,1
2013-04-07 12:00:00+00:00,258.0814514,1
2013-04-07 13:00:00+00:00,233.9982758,1
2013-04-07 14:00:00+00:00,352.7330933,67.2846
2013-04-07 15:00:00+00:00,1579.620239,5.4913297
2013-04-07 16:00:00+00:00,493.2831116,64.27573
2013-04-07 17:00:00+00:00,433.0282593,54.88566
2013-04-07 18:00:00+00:00,332.7651062,1
2013-04-07 19:00:00+00:00,485.1864014,1.0098425
2013-04-07 20:00:00+00:00,432.8869629,1
2013-04-07 21:00:00+00:00,414.7110596,1
2013-04-07 22:00:00+00:00,271.0989685,1
2013-04-07 23:00:00+00:00,236.9388123,1
2013-04-08 00:00:00+00:00,252.1965179,1.0038685
2013-04-08 01:00:00+00:00,277.3702393,1
2013-04-08 02:00:00+00:00,272.2106934,1
2013-04-08 03:00:00+00:00,231.4350128,1
2013-04-08 04:00:00+00:00,250.6821289,1
2013-04-08 05:00:00+00:00,267.0171814,1
2013-04-08 06:00:00+00:00,508.5507202,128.34363
2013-04-08 07:00:00+00:00,1238.611816,1
2013-04-08 08:00:00+00:00,667.5203857,1.0071943
2013-04-08 09:00:00+00:00,399.6098328,1
2013-04-08 10:00:00+00:00,401.5714417,1
2013-04-08 11:00:00+00:00,420.2714539,1
2013-04-08 12:00:00+00:00,513.9329834,120.969315
2013-04-08 13:00:00+00:00,1654.990845,1.0072072
2013-04-08 14:00:00+00:00,983.7886353,1
2013-04-08 15:00:00+00:00,836.6321411,60.860252
2013-04-08 16:00:00+00:00,592.5836182,70.49907
2013-04-08 17:00:00+00:00,616.8308716,1.007722
2013-04-08 18:00:00+00:00,2316.439941,168.492
2013-04-08 19:00:00+00:00,710.7580566,1
2013-04-08 20:00:00+00:00,512.0682983,1
2013-04-08 21:00:00+00:00,403.461792,1.0076776
2013-04-08 22:00:00+00:00,187.0103607,1
2013-04-08 23:00:00+00:00,196.8434753,1
2013-04-09 00:00:00+00:00,177.0824585,1
2013-04-09 01:00:00+00:00,190.0855103,1.0038241
2013-04-09 02:00:00+00:00,192.5371094,1
2013-04-09 03:00:00+00:00,187.1497345,1
2013-04-09 04:00:00+00:00,171.9554749,1.0038241
2013-04-09 05:00:00+00:00,224.6523285,1.0076336
2013-04-09 06:00:00+00:00,231.1260834,1
2013-04-09 07:00:00+00:00,270.6574402,1
2013-04-09 08:00:00+00:00,647.1115112,132.92206
2013-04-09 09:00:00+00:00,451.8765259,1.0036232
2013-04-09 10:00:00+00:00,359.8598938,1.0072464
2013-04-09 11:00:00+00:00,557.1010742,70.13636
2013-04-09 12:00:00+00:00,472.1459351,67.74291
2013-04-09 13:00:00+00:00,395.5355225,1
2013-04-09 14:00:00+00:00,444.1724854,57.589596
2013-04-09 15:00:00+00:00,495.6223755,1
2013-04-09 16:00:00+00:00,669.0527954,84.69531
2013-04-09 17:00:00+00:00,456.6105347,1
2013-04-09 18:00:00+00:00,300.5218201,1
2013-04-09 19:00:00+00:00,394.1256409,1
2013-04-09 20:00:00+00:00,529.588623,173.39215
2013-04-09 21:00:00+00:00,580.3730469,1
2013-04-09 22:00:00+00:00,224.183075,1.001912
2013-04-09 23:00:00+00:00,206.03125,1
2013-04-10 00:00:00+00:00,207.6372986,1
2013-04-10 01:00:00+00:00,201.23703,1.0038388
2013-04-10 02:00:00+00:00,183.9371796,1.0039062
2013-04-10 03:00:00+00:00,219.3530426,1.0038314
2013-04-10 04:00:00+00:00,183.6232605,1
2013-04-10 05:00:00+00:00,226.8200989,1.0038388
2013-04-10 06:00:00+00:00,227.4204102,1
2013-04-10 07:00:00+00:00,565.4448242,124.390045
2013-04-10 08:00:00+00:00,312.1899719,1
2013-04-10 09:00:00+00:00,431.0731812,1.0018182
2013-04-10 10:00:00+00:00,450.2162781,1
2013-04-10 11:00:00+00:00,603.3581543,136.52515
2013-04-10 12:00:00+00:00,312.8361816,1
2013-04-10 13:00:00+00:00,296.6563721,1.0038685
2013-04-10 14:00:00+00:00,234.6216278,1
2013-04-10 15:00:00+00:00,262.5500793,1
2013-04-10 16:00:00+00:00,240.7108459,1
2013-04-10 17:00:00+00:00,351.247345,1
2013-04-10 18:00:00+00:00,209.890625,1
2013-04-10 19:00:00+00:00,542.8010864,72.818184
2013-04-10 20:00:00+00:00,365.1254272,1
2013-04-10 21:00:00+00:00,692.802124,82.25
2013-04-10 22:00:00+00:00,680.6759033,1
2013-04-10 23:00:00+00:00,841.6134033,1
2013-04-11 00:00:00+00:00,186.4487,1
2013-04-11 01:00:00+00:00,177.6141815,1
2013-04-11 02:00:00+00:00,203.7329865,1
2013-04-11 03:00:00+00:00,230.9598541,1
2013-04-11 04:00:00+00:00,185.41362,1
2013-04-11 05:00:00+00:00,199.8930969,1.0038685
2013-04-11 06:00:00+00:00,234.7460632,1
2013-04-11 07:00:00+00:00,764.845459,84.3902
2013-04-11 08:00:00+00:00,499.3466187,1
2013-04-11 09:00:00+00:00,586.1535645,71.80214
2013-04-11 10:00:00+00:00,517.1393433,22.165775
2013-04-11 11:00:00+00:00,668.7816162,80.86786
2013-04-11 12:00:00+00:00,510.7469788,91.25771
2013-04-11 13:00:00+00:00,339.3174744,1.0072464
2013-04-11 14:00:00+00:00,450.6166992,1.0150943
2013-04-11 15:00:00+00:00,437.2047729,1
2013-04-11 16:00:00+00:00,440.2495422,54.314392
2013-04-11 17:00:00+00:00,0,54.314392
2013-04-11 18:00:00+00:00,0,54.314392
2013-04-11 19:00:00+00:00,596.9440918,1.0045558
2013-04-11 20:00:00+00:00,427.2538452,1
2013-04-11 21:00:00+00:00,416.7320862,1
2013-04-11 22:00:00+00:00,232.6218109,1
2013-04-11 23:00:00+00:00,176.2739716,1
2013-04-12 00:00:00+00:00,183.9400635,1.004
2013-04-12 01:00:00+00:00,177.34729,1
2013-04-12 02:00:00+00:00,191.4155121,1
2013-04-12 03:00:00+00:00,183.7076111,1
2013-04-12 04:00:00+00:00,170.2872009,1
2013-04-12 05:00:00+00:00,215.1652374,1.0041237
2013-04-12 06:00:00+00:00,231.172287,88.15195
2013-04-12 07:00:00+00:00,517.8892822,84.073555
2013-04-12 08:00:00+00:00,405.0714417,1.0072203
2013-04-12 09:00:00+00:00,417.750885,64.05556
2013-04-12 10:00:00+00:00,260.746521,1.0039761
2013-04-12 11:00:00+00:00,245.757843,1.004016
2013-04-12 12:00:00+00:00,227.5507813,1
2013-04-12 13:00:00+00:00,263.4974365,1
2013-04-12 14:00:00+00:00,198.3730774,1
2013-04-12 15:00:00+00:00,324.7589722,1.0040241
2013-04-12 16:00:00+00:00,499.3570251,1
2013-04-12 17:00:00+00:00,1217.020386,53.49091
2013-04-12 18:00:00+00:00,664.5152588,1
2013-04-12 19:00:00+00:00,379.7999878,1
2013-04-12 20:00:00+00:00,651.5548096,1.0076629
2013-04-12 21:00:00+00:00,302.728363,1
2013-04-12 22:00:00+00:00,225.9501648,1.0040241
2013-04-12 23:00:00+00:00,236.012085,1
2013-04-13 00:00:00+00:00,196.365387,1
2013-04-13 01:00:00+00:00,170.8522339,1.0040984
2013-04-13 02:00:00+00:00,179.8973846,1
2013-04-13 03:00:00+00:00,168.7909393,1
2013-04-13 04:00:00+00:00,201.7306366,1
2013-04-13 05:00:00+00:00,194.3797913,1
2013-04-13 06:00:00+00:00,173.0192719,1
2013-04-13 07:00:00+00:00,538.7490845,72.24297
2013-04-13 08:00:00+00:00,347.0830383,1.0040323
2013-04-13 09:00:00+00:00,931.1992798,1.0039761
2013-04-13 10:00:00+00:00,638.8112183,1.0079681
2013-04-13 11:00:00+00:00,478.5767212,1
2013-04-13 12:00:00+00:00,1012.027344,83.10097
2013-04-13 13:00:00+00:00,307.0971069,1
2013-04-13 14:00:00+00:00,910.5460815,1
2013-04-13 15:00:00+00:00,740.4627686,80.5
2013-04-13 16:00:00+00:00,780.0246582,173.88454
2013-04-13 17:00:00+00:00,1558.205444,0.9939759
2013-04-13 18:00:00+00:00,310.7026978,0.99800795
2013-04-13 19:00:00+00:00,419.0641785,1
2013-04-13 20:00:00+00:00,613.8119507,1
2013-04-13 21:00:00+00:00,437.1819763,1
2013-04-13 22:00:00+00:00,642.3631592,1
2013-04-13 23:00:00+00:00,811.0521851,1
2013-04-14 00:00:00+00:00,189.1694946,1
2013-04-14 01:00:00+00:00,189.4940796,1
2013-04-14 02:00:00+00:00,186.752121,1.003992
2013-04-14 03:00:00+00:00,181.2901001,1
2013-04-14 04:00:00+00:00,218.1747437,1.003992
2013-04-14 05:00:00+00:00,236.9331055,1
2013-04-14 06:00:00+00:00,175.8531952,1.0040486
2013-04-14 07:00:00+00:00,446.1276855,141.75
2013-04-14 08:00:00+00:00,448.1087952,1
2013-04-14 09:00:00+00:00,214.0686035,1.0031056
2013-04-14 10:00:00+00:00,203.8166351,1.0140351
2013-04-14 11:00:00+00:00,537.6003418,1
2013-04-14 12:00:00+00:00,805.689209,1.0117302
2013-04-14 13:00:00+00:00,1306.251343,1
2013-04-14 14:00:00+00:00,380.1325378,1
2013-04-14 15:00:00+00:00,308.6379395,57.145653
2013-04-14 16:00:00+00:00,242.2448273,85.20122
2013-04-14 17:00:00+00:00,285.258606,1.3160493
2013-04-14 18:00:00+00:00,217.2918091,1
2013-04-14 19:00:00+00:00,528.3413086,66.06387
2013-04-14 20:00:00+00:00,516.0289307,1.004008
2013-04-14 21:00:00+00:00,317.2000122,1
2013-04-14 22:00:00+00:00,191.4470978,1.004016
2013-04-14 23:00:00+00:00,173.0253754,1
2013-04-15 00:00:00+00:00,192.4149628,1
2013-04-15 01:00:00+00:00,171.447464,1
2013-04-15 02:00:00+00:00,190.8999939,1.0079207
2013-04-15 03:00:00+00:00,170.4776611,0.998
2013-04-15 04:00:00+00:00,190.9637909,1
2013-04-15 05:00:00+00:00,193.9488068,1
2013-04-15 06:00:00+00:00,306.6839294,152.56512
2013-04-15 07:00:00+00:00,320.290802,1.0072595
2013-04-15 08:00:00+00:00,345.4650879,1
2013-04-15 09:00:00+00:00,394.984436,68.92922
2013-04-15 10:00:00+00:00,402.1626587,1
2013-04-15 11:00:00+00:00,469.4320679,74.068016
2013-04-15 12:00:00+00:00,289.2367859,1
2013-04-15 13:00:00+00:00,189.3720093,1
2013-04-15 14:00:00+00:00,189.457489,1
2013-04-15 15:00:00+00:00,313.3281555,1.007984
2013-04-15 16:00:00+00:00,420.3893738,1
2013-04-15 17:00:00+00:00,1150.096558,122.57481
2013-04-15 18:00:00+00:00,484.8023987,1
2013-04-15 19:00:00+00:00,376.251709,1
2013-04-15 20:00:00+00:00,612.2896729,57.391464
2013-04-15 21:00:00+00:00,407.4548645,1
2013-04-15 22:00:00+00:00,190.0884399,1
2013-04-15 23:00:00+00:00,202.6318512,1
2013-04-16 00:00:00+00:00,213.4847412,1
2013-04-16 01:00:00+00:00,211.0596313,1.0039761
2013-04-16 02:00:00+00:00,174.9475403,1
2013-04-16 03:00:00+00:00,200.3457642,1
2013-04-16 04:00:00+00:00,178.5135651,1
2013-04-16 05:00:00+00:00,221.4966125,1
2013-04-16 06:00:00+00:00,521.4700928,139.76096
2013-04-16 07:00:00+00:00,1199,1
2013-04-16 08:00:00+00:00,470.555542,1
2013-04-16 09:00:00+00:00,285.8230286,117.212425
2013-04-16 10:00:00+00:00,243.4839325,1
2013-04-16 11:00:00+00:00,206.8305054,1
2013-04-16 12:00:00+00:00,300.0223694,1
2013-04-16 13:00:00+00:00,212.9777374,1.0078895
2013-04-16 14:00:00+00:00,221.8902283,1
2013-04-16 15:00:00+00:00,1101.16394,1
2013-04-16 16:00:00+00:00,672.3639526,1
2013-04-16 17:00:00+00:00,486.0970154,64.54864
2013-04-16 18:00:00+00:00,238.2163544,1.003937
2013-04-16 19:00:00+00:00,381,1
2013-04-16 20:00:00+00:00,627.1785278,57.827137
2013-04-16 21:00:00+00:00,741.0557251,1.0039682
2013-04-16 22:00:00+00:00,610.005188,1.0039604
2013-04-16 23:00:00+00:00,386.6769104,1
2013-04-17 00:00:00+00:00,190.1669464,1
2013-04-17 01:00:00+00:00,168.9673004,1
2013-04-17 02:00:00+00:00,183.1813507,1
2013-04-17 03:00:00+00:00,168.9326477,1
2013-04-17 04:00:00+00:00,169.7311707,1
2013-04-17 05:00:00+00:00,208.7791595,1.004016
2013-04-17 06:00:00+00:00,219.0313568,1
2013-04-17 07:00:00+00:00,305.5933533,107.65
2013-04-17 08:00:00+00:00,533.2321167,1
2013-04-17 09:00:00+00:00,484.2517395,62.681564
2013-04-17 10:00:00+00:00,371.791748,1.0036697
2013-04-17 11:00:00+00:00,217.1406708,1.0039841
2013-04-17 12:00:00+00:00,668.871582,19.552269
2013-04-17 13:00:00+00:00,1285.896484,51.07737
2013-04-17 14:00:00+00:00,407.7258606,1
2013-04-17 15:00:00+00:00,218.7398682,1.001996
2013-04-17 16:00:00+00:00,364.4432678,85.14629
2013-04-17 17:00:00+00:00,314.1898193,1
2013-04-17 18:00:00+00:00,357.4368591,1
2013-04-17 19:00:00+00:00,424.2108765,1
2013-04-17 20:00:00+00:00,483.1058044,1.004008
2013-04-17 21:00:00+00:00,282.6615295,1.0080483
2013-04-17 22:00:00+00:00,195.9162445,1
2013-04-17 23:00:00+00:00,173.247879,1
2013-04-18 00:00:00+00:00,192.2157593,1
2013-04-18 01:00:00+00:00,170.2900543,1
2013-04-18 02:00:00+00:00,186.5246124,1
2013-04-18 03:00:00+00:00,171.1979675,1
2013-04-18 04:00:00+00:00,170.6666718,1
2013-04-18 05:00:00+00:00,204.3996582,1
2013-04-18 06:00:00+00:00,262.9122314,89.11336
2013-04-18 07:00:00+00:00,393.2797852,22.475836
2013-04-18 08:00:00+00:00,316.1811829,1
2013-04-18 09:00:00+00:00,438.0378113,1
2013-04-18 10:00:00+00:00,340.2983093,1
2013-04-18 11:00:00+00:00,383.9263611,18.148745
2013-04-18 12:00:00+00:00,700.9508057,95.07748
2013-04-18 13:00:00+00:00,415.643219,1
2013-04-18 14:00:00+00:00,406.9621887,1
2013-04-18 15:00:00+00:00,328.8129272,1
2013-04-18 16:00:00+00:00,438.9914856,89.519455
2013-04-18 17:00:00+00:00,485.167511,1
2013-04-18 18:00:00+00:00,528.7347412,1
2013-04-18 19:00:00+00:00,1526.499023,1
2013-04-18 20:00:00+00:00,572.4406128,1
2013-04-18 21:00:00+00:00,472.8139954,1
2013-04-18 22:00:00+00:00,293.9289246,1
2013-04-18 23:00:00+00:00,256.125,1.0080483
2013-04-19 00:00:00+00:00,177.1040955,1.1404959
2013-04-19 01:00:00+00:00,196.9897614,1
2013-04-19 02:00:00+00:00,231.0895081,1
2013-04-19 03:00:00+00:00,218.6119995,1
2013-04-19 04:00:00+00:00,506.7447815,1
2013-04-19 05:00:00+00:00,268.3036499,1.0040323
2013-04-19 06:00:00+00:00,169.1951599,1
2013-04-19 07:00:00+00:00,438.4581909,64.23061
2013-04-19 08:00:00+00:00,344,1
2013-04-19 09:00:00+00:00,421.182312,139.559
2013-04-19 10:00:00+00:00,233.6433563,0.99786323
2013-04-19 11:00:00+00:00,515.663147,93.74502
2013-04-19 12:00:00+00:00,207.5216675,1
2013-04-19 13:00:00+00:00,198.5599365,1.0019493
2013-04-19 14:00:00+00:00,198.0574951,1
2013-04-19 15:00:00+00:00,303.8041687,1
2013-04-19 16:00:00+00:00,465.3274536,91.39406
2013-04-19 17:00:00+00:00,606.1363525,70.98817
2013-04-19 18:00:00+00:00,410.8295593,78.68431
2013-04-19 19:00:00+00:00,495.4423218,1.0039293
2013-04-19 20:00:00+00:00,452.3735046,1
2013-04-19 21:00:00+00:00,468.9844666,1
2013-04-19 22:00:00+00:00,381.9911804,1
2013-04-19 23:00:00+00:00,683.9927979,1
2013-04-20 00:00:00+00:00,627.3980713,1.007722
2013-04-20 01:00:00+00:00,183.3858185,1
2013-04-20 02:00:00+00:00,169.8747864,1
2013-04-20 03:00:00+00:00,184.456604,1
2013-04-20 04:00:00+00:00,178.2698975,1
2013-04-20 05:00:00+00:00,193.120697,1
2013-04-20 06:00:00+00:00,753.1001587,109.373795
2013-04-20 07:00:00+00:00,182.6504364,1.0019569
2013-04-20 08:00:00+00:00,562.9894409,164.45224
2013-04-20 09:00:00+00:00,246.4231415,1
2013-04-20 10:00:00+00:00,204.8213043,1
2013-04-20 11:00:00+00:00,230.5008698,1
2013-04-20 12:00:00+00:00,204.9365387,1.0078278
2013-04-20 13:00:00+00:00,220.037735,1
2013-04-20 14:00:00+00:00,420.2940063,112.898636
2013-04-20 15:00:00+00:00,452.146637,70.42248
2013-04-20 16:00:00+00:00,289.9634094,1.003861
2013-04-20 17:00:00+00:00,529.6660767,1
2013-04-20 18:00:00+00:00,390.6347656,1
2013-04-20 19:00:00+00:00,436.4663086,1.0039139
2013-04-20 20:00:00+00:00,419.5652161,1.0077821
2013-04-20 21:00:00+00:00,275.3275452,1.003876
2013-04-20 22:00:00+00:00,201.4905396,1
2013-04-20 23:00:00+00:00,223.9930267,1
2013-04-21 00:00:00+00:00,181.730896,1
2013-04-21 01:00:00+00:00,187.8984222,1
2013-04-21 02:00:00+00:00,183.7940674,1
2013-04-21 03:00:00+00:00,165.9776306,1
2013-04-21 04:00:00+00:00,168.3674164,1.0039526
2013-04-21 05:00:00+00:00,218.674057,1
2013-04-21 06:00:00+00:00,605.2819214,91.42802
2013-04-21 07:00:00+00:00,1903.400391,1
2013-04-21 08:00:00+00:00,317.1587219,1.0078125
2013-04-21 09:00:00+00:00,211.1663818,1.003891
2013-04-21 10:00:00+00:00,248.3500061,1
2013-04-21 11:00:00+00:00,435.998291,1
2013-04-21 12:00:00+00:00,416.8591309,104.22755
2013-04-21 13:00:00+00:00,275.8650513,86.47482
2013-04-21 14:00:00+00:00,239.6787567,1.0083858
2013-04-21 15:00:00+00:00,237.4878845,35.869648
2013-04-21 16:00:00+00:00,226.4620667,1.0039139
2013-04-21 17:00:00+00:00,722.6713867,144.53726
2013-04-21 18:00:00+00:00,404.8307495,1.0077972
2013-04-21 19:00:00+00:00,454.161499,1
2013-04-21 20:00:00+00:00,290.6178894,1.005814
2013-04-21 21:00:00+00:00,175.6055298,1
2013-04-21 22:00:00+00:00,182.3951416,1
2013-04-21 23:00:00+00:00,164.3448334,1
2013-04-22 00:00:00+00:00,185.5875244,1
2013-04-22 01:00:00+00:00,166.3922882,1.0037736
2013-04-22 02:00:00+00:00,161.7037048,1
2013-04-22 03:00:00+00:00,197.7082672,1
2013-04-22 04:00:00+00:00,202.522644,1
2013-04-22 05:00:00+00:00,230.3671265,1
2013-04-22 06:00:00+00:00,228.5845032,75.85078
2013-04-22 07:00:00+00:00,320.9474487,1
2013-04-22 08:00:00+00:00,789.5250244,1
2013-04-22 09:00:00+00:00,586.5162354,1.0038023
2013-04-22 10:00:00+00:00,327.7951355,1.0098232
2013-04-22 11:00:00+00:00,305.4650269,1
2013-04-22 12:00:00+00:00,361.129364,70.348076
2013-04-22 13:00:00+00:00,331.9465637,14.431559
2013-04-22 14:00:00+00:00,297.6328735,92.1813
2013-04-22 15:00:00+00:00,318.0713196,1
2013-04-22 16:00:00+00:00,591.152771,1
2013-04-22 17:00:00+00:00,533.329834,41.73828
2013-04-22 18:00:00+00:00,702.703186,159.07393
2013-04-22 19:00:00+00:00,550.6546631,1
2013-04-22 20:00:00+00:00,471.2706909,1
2013-04-22 21:00:00+00:00,729.3798828,1.011236
2013-04-22 22:00:00+00:00,510.2279053,1
2013-04-22 23:00:00+00:00,625.3981934,1
2013-04-23 00:00:00+00:00,200.7902069,1
2013-04-23 01:00:00+00:00,189.609848,1.0077972
2013-04-23 02:00:00+00:00,215.0052948,1
2013-04-23 03:00:00+00:00,187.6724701,1
2013-04-23 04:00:00+00:00,206.7702942,1
2013-04-23 05:00:00+00:00,230.7521515,1
2013-04-23 06:00:00+00:00,348.3968201,92.15458
2013-04-23 07:00:00+00:00,441.0070496,1.0039139
2013-04-23 08:00:00+00:00,225.5471649,1
2013-04-23 09:00:00+00:00,270.3747864,1
2013-04-23 10:00:00+00:00,258.4276123,1
2013-04-23 11:00:00+00:00,204.7138062,1.0039216
2013-04-23 12:00:00+00:00,424.7543945,199.73756
2013-04-23 13:00:00+00:00,233.320816,1
2013-04-23 14:00:00+00:00,199.6548157,1
2013-04-23 15:00:00+00:00,262.3214417,1
2013-04-23 16:00:00+00:00,361.9809265,132.41205
2013-04-23 17:00:00+00:00,238.9461823,47.528713
2013-04-23 18:00:00+00:00,199.8771362,1
2013-04-23 19:00:00+00:00,391.8449707,1
2013-04-23 20:00:00+00:00,460.4358215,1
2013-04-23 21:00:00+00:00,314.6030579,1
2013-04-23 22:00:00+00:00,175.3237305,1
2013-04-23 23:00:00+00:00,192.9078522,1
2013-04-24 00:00:00+00:00,169.314621,1
2013-04-24 01:00:00+00:00,219.0528107,1
2013-04-24 02:00:00+00:00,176.9589081,1
2013-04-24 03:00:00+00:00,179.5289154,1.0038835
2013-04-24 04:00:00+00:00,176.4778137,1.0078585
2013-04-24 05:00:00+00:00,188.2789154,1
2013-04-24 06:00:00+00:00,193.3790131,1.0039526
2013-04-24 07:00:00+00:00,463.9982605,111.89592
2013-04-24 08:00:00+00:00,343.4054565,1
2013-04-24 09:00:00+00:00,329.2728882,1
2013-04-24 10:00:00+00:00,404.1116943,39.32866
2013-04-24 11:00:00+00:00,379.2469482,1
2013-04-24 12:00:00+00:00,418.165802,88.86822
2013-04-24 13:00:00+00:00,406.4168091,1
2013-04-24 14:00:00+00:00,349.9179382,1
2013-04-24 15:00:00+00:00,382.4503479,1
2013-04-24 16:00:00+00:00,342.2041016,1.0040733
2013-04-24 17:00:00+00:00,272.6517334,66.044495
2013-04-24 18:00:00+00:00,333.8097839,1
2013-04-24 19:00:00+00:00,574.6525269,1
2013-04-24 20:00:00+00:00,435.9607544,1
2013-04-24 21:00:00+00:00,193.0068665,1
2013-04-24 22:00:00+00:00,187.1226196,1
2013-04-24 23:00:00+00:00,170.318573,1
2013-04-25 00:00:00+00:00,180.785965,1
2013-04-25 01:00:00+00:00,183.1692352,1
2013-04-25 02:00:00+00:00,169.9073792,1
2013-04-25 03:00:00+00:00,188.5171814,1
2013-04-25 04:00:00+00:00,167.0767975,1
2013-04-25 05:00:00+00:00,244.9306793,1
2013-04-25 06:00:00+00:00,1351.85376,116.89879
2013-04-25 07:00:00+00:00,550.4698486,1
2013-04-25 08:00:00+00:00,364.3811951,67.194336
2013-04-25 09:00:00+00:00,221.8384857,1
2013-04-25 10:00:00+00:00,314.2775879,1
2013-04-25 11:00:00+00:00,224.5567017,1
2013-04-25 12:00:00+00:00,232.4488678,1
2013-04-25 13:00:00+00:00,226.5283966,1
2013-04-25 14:00:00+00:00,219.5335693,1
2013-04-25 15:00:00+00:00,265.3367615,1
2013-04-25 16:00:00+00:00,487.3327332,198.59763
2013-04-25 17:00:00+00:00,260.2301025,1
2013-04-25 18:00:00+00:00,235.7910919,1
2013-04-25 19:00:00+00:00,393.7056885,1
2013-04-25 20:00:00+00:00,597.196167,0.997992
2013-04-25 21:00:00+00:00,344.5599365,1
2013-04-25 22:00:00+00:00,200.4545441,1
2013-04-25 23:00:00+00:00,196.2835083,1.003937
2013-04-26 00:00:00+00:00,186.8488007,1
2013-04-26 01:00:00+00:00,204.0974426,1
2013-04-26 02:00:00+00:00,209.1165161,1
2013-04-26 03:00:00+00:00,172.4030609,1
2013-04-26 04:00:00+00:00,181.015274,1.0039062
2013-04-26 05:00:00+00:00,219.0782318,1
2013-04-26 06:00:00+00:00,407.5432434,78.14479
2013-04-26 07:00:00+00:00,1666.860962,1
2013-04-26 08:00:00+00:00,1043.292358,1
2013-04-26 09:00:00+00:00,176.1290283,1
2013-04-26 10:00:00+00:00,255.611969,1
2013-04-26 11:00:00+00:00,220.466095,1
2013-04-26 12:00:00+00:00,377.8301697,194.40625
